gobi,YR,NTP,NCC,CSD,Qaidam Basin,Qilian Piedmont
,,,,,1970.22999,
,,,,,423.7266437,
,,,,,235.9417155,
,,,,,205.1860817,
,,,,,2397.479216,
,,,,,311.4683552,
,,,,,851.8387856,
,,,,,1848.440992,
,,,,,361.6909356,
,,,,,483.7318566,
,,,,,259.8309851,
,,,,,1755.565325,
,,,,,1913.829498,
,,,,,3047.48376,
,,,,,239.9717229,
,,,,,265.145837,
,,,,,232.3711266,
,,,,,1667.535557,
,,,,,243.4205767,
,,,,,287.2859062,
,,,,,254.3764243,
,,,,,255.9365426,
,,,,,239.769587,
,,,,,2009.65067,
,,,,,455.7266554,
,,,,,233.4123222,
,,,,,2366.091531,
,,,,,442.5898271,
,,,,,259.3657366,
,,,,,1936.925555,
,,,,,963.1842,
,,,,,1826.884189,
,,,,,2533.191069,
,,,,,1871.921798,
,,,,,1776.129249,
,,,,,1370.006789,
,,,,,2428.626771,
,,,,,425.567026,
,,,,,243.625879,
,,,,,211.1747686,
,,,,,227.9258556,
,,,,,2379.4102,
,,,,,1845.810184,
,,,,,2160.8401,
,,,,,454.2055543,
,,,,,1750.759262,
,,,,,1701.489376,
,,,,,280.967008,
,,,,,1220.716751,
,,,,,265.1496951,
,,,,,232.392514,
,,,,,212.7891933,
,,,,,258.6558019,
,,,,,210.562939,
,,,,,1717.631736,
,,,,,477.5160026,
,,,,,1790.765987,
,,,,,490.6761478,
,,,,,2527.844784,
,,,,,1897.957792,
,,,,,1785.09491,
,,,,,244.446217,
,,,,,250.1197275,
,,,,,275.7696557,
,,,,,304.784067,
,,,,,434.1766876,
,,,,,426.3387767,
,,,,,432.1864963,
,,,,,451.6280034,
,,,,,274.0585307,
,,,,,238.2590737,
,,,,,1872.511308,
,,,,,405.6951067,
,,,,,1129.601946,
,,,,,429.0025961,
,,,,,414.8068247,
,,,,,479.1701162,
,,,,,1123.117839,
,,,,,768.8530031,
,,,,,480.0534333,
,,,,,309.1598487,
,,,,,1999.216723,
,,,,,2341.149362,
,,,,,1738.237851,
,,,,,401.5214345,
,,,,,423.2907716,
,,,,,417.2548958,
,,,,,1887.186284,
,,,,,2298.422878,
,,,,,270.1399582,
,,,,,518.5552787,
,,,,,1372.993365,
,,,,,369.0333964,
,,,,,1751.774981,
,,,,,1833.261264,
,,,,,2477.570693,
,,,,,640.6501933,
,,,,,1809.862835,
,,,,,762.5454006,
,,,,,2414.049269,
,,,,,263.0272841,
,,,,,1839.598874,
,,,,,484.7353222,
,,,,,1888.963692,
,,,,,2203.877983,
,,,,,1860.927982,
,,,,,444.0107848,
,,,,,2423.672199,
,,,,,234.0284214,
,,,,,2033.28578,
,,,,,1838.196946,
,,,,,265.4622857,
,,,,,2493.604651,
,,,,,286.1256894,
,,,,,435.5063113,
,,,,,415.1526068,
,,,,,431.5378851,
,,,,,550.0216457,
,,,,,244.4311069,
,,,,,1909.641635,
,,,,,64.24824924,
,,,,,312.8337596,
,,,,,1841.727312,
,,,,,269.9409071,
,,,,,1861.768555,
,,,,,520.1003846,
,,,,,1835.494616,
,,,,,1007.669531,
,,,,,282.6236072,
,,,,,721.9308416,
,,,,,511.9194434,
,,,,,2611.617865,
,,,,,2072.306732,
,,,,,1810.611364,
,,,,,332.2048489,
,,,,,447.6804599,
,,,,,1969.254798,
,,,,,245.8304114,
,,,,,2526.550398,
,,,,,393.1061481,
,,,,,2295.098204,
,,,,,416.2923205,
,,,,,2278.8978,
,,,,,440.3908375,
,,,,,247.2359974,
,,,,,452.2178315,
,,,,,1887.776436,
,,,,,350.0121705,
,,,,,1863.022707,
,,,,,231.6130023,
,,,,,2109.451812,
,,,,,1772.269949,
,,,,,226.3878146,
,,,,,2405.352649,
,,,,,740.9516545,
,,,,,213.8179024,
,,,,,325.8999748,
,,,,,1735.988703,
,,,,,234.2888964,
,,,,,2702.116387,
,,,,,270.5786548,
,,,,,624.7890475,
,,,,,408.358506,
,,,,,258.0654357,
,,,,,1772.453479,
,,,,,2357.185944,
,,,,,429.5506931,
,,,,,443.1774944,
,,,,,1797.562398,
,,,,,1936.600204,
,,,,,433.2975491,
,,,,,427.9895353,
,,,,,440.8255468,
,,,,,1828.673209,
,,,,,2316.893016,
,,,,,842.050418,
,,,,,2368.286405,
,,,,,826.0688451,
,,,,,434.1460725,
,,,,,441.362696,
,,,,,427.9980126,
,,,,,753.7507183,
,,,,,14.77463847,
,,,,,170.0105373,
,,,,,468.3493746,
,,,,,440.1083978,
,,,,,440.7249767,
,,,,,433.3105277,
,,,,,2666.788094,
,,,,,824.4964569,
,,,,,2445.323335,
,,,,,429.0662232,
,,,,,467.3137474,
,,,,,2487.481477,
,,,,,1821.345332,
,,,,,1956.423341,
,,,,,444.5558784,
,,,,,437.5673667,
,,,,,436.8475895,
,,,,,2490.755746,
,,,,,430.9180184,
,,,,,818.0874513,
,,,,,772.0519149,
,,,,,596.4831053,
,,,,,2269.011672,
,,,,,805.5426417,
,,,,,444.8816606,
,,,,,819.8637826,
,,,,,2170.130045,
,,,,,454.4260387,
,,,,,431.2754605,
,,,,,468.5240058,
,,,,,404.3769161,
,,,,,440.0298469,
,,,,,1942.646821,
,,,,,2302.749245,
,,,,,767.3205441,
,,,,,986.6751834,
,,,,,442.5405366,
,,,,,439.0281752,
,,,,,508.7375312,
,,,,,421.7979999,
,,,,,430.4388347,
,,,,,444.744066,
,,,,,1834.263043,
,,,,,2559.633689,
,,,,,839.4713283,
,,,,,1804.462097,
,,,,,768.02378,
,,,,,437.5758465,
,,,,,698.4309318,
,,,,,781.3417402,
,,,,,2310.370498,
,,,,,464.3324826,
,,,,,254.3593712,
,,,,,2044.835983,
,,,,,459.200236,
,,,,,2535.575813,
,,,,,823.1691104,
,,,,,920.4679217,
,,,,,2495.803206,
,,,,,808.5275854,
,,,,,277.9075683,
,,,,,420.2229004,
,,,,,437.1997885,
,,,,,942.7767237,
,,,,,1172.732473,
,,,,,484.6465916,
,,,,,443.921844,
,,,,,416.9638565,
,,,,,767.822902,
,,,,,878.9905139,
,,,,,2538.43215,
,,,,,451.0933851,
,,,,,427.6240481,
,,,,,2645.251609,
,,,,,434.8101746,
,,,,,1979.925375,
,,,,,686.6071074,
,,,,,1514.14683,
,,,,,257.3321045,
,,,,,853.3890108,
,,,,,444.411896,
,,,,,1293.831175,
,,,,,450.0309481,
,,,,,431.2871051,
,,,,,448.0183365,
,,,,,504.5204724,
,,,,,450.0773813,
,,,,,448.0307428,
,,,,,471.8002312,
,,,,,407.5383131,
,,,,,1785.741429,
,,,,,438.1708709,
,,,,,2644.226163,
,,,,,446.1732842,
,,,,,437.4874214,
,,,,,1736.844928,
,,,,,264.5023191,
,,,,,265.3083694,
,,,,,268.4377477,
,,,,,268.8499257,
,,,,,401.0316318,
,,,,,435.9683064,
,,,,,450.2173195,
,,,,,452.8284572,
,,,,,455.702918,
,,,,,467.5921231,
,,,,,472.4888838,
,,,,,475.7761606,
,,,,,567.9143893,
,,,,,676.1243832,
,,,,,732.17807,
,,,,,802.9544964,
,,,,,813.3166217,
,,,,,814.704429,
,,,,,816.0356954,
,,,,,816.0902944,
,,,,,824.9422036,
,,,,,830.7506537,
,,,,,831.0029231,
,,,,,833.6470652,
,,,,,836.8618291,
,,,,,837.5138731,
,,,,,838.5767293,
,,,,,839.6222078,
,,,,,840.5738887,
,,,,,841.6867771,
,,,,,843.1107304,
,,,,,845.225375,
,,,,,846.275557,
,,,,,846.4292134,
,,,,,848.4501171,
,,,,,849.0492129,
,,,,,849.9972635,
,,,,,850.0551183,
,,,,,850.2666166,
,,,,,854.0275609,
,,,,,854.2948116,
,,,,,854.3811511,
,,,,,856.2063452,
,,,,,856.7457066,
,,,,,862.7659641,
,,,,,863.7323474,
,,,,,868.0806681,
,,,,,868.4558678,
,,,,,868.467483,
,,,,,870.9001776,
,,,,,871.3936671,
,,,,,871.5962658,
,,,,,874.9083041,
,,,,,887.7380711,
,,,,,889.5854747,
,,,,,889.6291888,
,,,,,892.7504254,
,,,,,899.2181317,
,,,,,904.9630016,
,,,,,906.4647761,
,,,,,914.6122394,
,,,,,919.1012452,
,,,,,925.3990218,
,,,,,937.7271536,
,,,,,1154.635,
,,,,,1232.405,
,,,,,1235.18,
,,,,,1255.55,
,,,,,1420.37,
,,,,,1624.38,
,,,,,1716.665,
,,,,,1768.515,
,,,,,1794.445,
,,,,,1805.865,
,,,,,1809.26,
,,,,,1816.97,
,,,,,1828.085,
,,,,,1879.63,
,,,,,2188.89,
,,,,,2250.005,
,,,,,2261.115,
,,,,,2280.555,
,,,,,2391.05,
,,,,,2434.87,
,,,,,2450.305,
,,,,,2458.94,
,,,,,2471.91,
,,,,,2491.05,
,,,,,2502.775,
,,,,,2509.26,
,,,,,2535.49,
,,,,,2539.195,
,,,,,2561.42,
,,,,,2568.515,
,,,,,2583.645,
,,,,,2594.14,
,,,,,2675.93,
,,,,,2714.51,
,,,,,2769.445,
,,,,,2827.775,
,,,,,231.19004,
,,,,,234.2666365,
,,,,,237.3398453,
,,,,,237.8514495,
,,,,,238.5556183,
,,,,,243.4484266,
,,,,,243.6840447,
,,,,,243.8751544,
,,,,,247.9439064,
,,,,,253.7204811,
,,,,,261.7107677,
,,,,,262.4159007,
,,,,,263.8313826,
,,,,,276.3464188,
,,,,,284.0648649,
,,,,,286.9743804,
,,,,,288.5495173,
,,,,,288.724825,
,,,,,292.1219742,
,,,,,293.8944723,
,,,,,293.9045665,
,,,,,296.5224529,
,,,,,300.5838388,
,,,,,428.5858387,
,,,,,430.2452857,
,,,,,431.3631251,
,,,,,433.7277015,
,,,,,434.665031,
,,,,,435.7626286,
,,,,,436.4371125,
,,,,,436.6269903,
,,,,,437.3301019,
,,,,,438.3773082,
,,,,,438.9339664,
,,,,,439.3497959,
,,,,,440.2306812,
,,,,,440.4002862,
,,,,,440.9944067,
,,,,,443.3249929,
,,,,,443.9978431,
,,,,,445.440465,
,,,,,446.1413054,
,,,,,446.2620505,
,,,,,446.810311,
,,,,,447.0119826,
,,,,,447.2634005,
,,,,,447.9215271,
,,,,,450.9351723,
,,,,,452.3559267,
,,,,,453.4745797,
,,,,,454.0640569,
,,,,,455.0127126,
,,,,,456.4443759,
,,,,,456.6387374,
,,,,,459.9886311,
,,,,,461.6827904,
,,,,,468.4346983,
,,,,,502.5087948,
,,,,,509.7562895,
,,,,,519.5236296,
,,,,,553.5983551,
,,,,,558.4692893,
,,,,,566.1318424,
,,,,,575.1040678,
,,,,,610.7534683,
,,,,,649.8512715,
,,,,,691.2035384,
,,,,,693.3516587,
,,,,,711.7032194,
,,,,,728.7951879,
,,,,,767.0876351,
,,,,,774.6449673,
,,,,,812.332828,
,,,,,872.3128747,
,,,,,873.6253085,
,,,,,884.3995614,
,,,,,893.3089181,
,,,,,910.284634,
,,,,,919.5078468,
,,,,,932.1925863,
,,,,,938.96534,
,,,,,943.3785517,
,,,,,944.1748423,
,,,,,952.692298,
,,,,,953.6355702,
,,,,,959.4134741,
,,,,,965.7563745,
,,,,,973.77,
,,,,,1146.3,
,,,,,1342.59,
,,,,,1413.885,
,,,,,1766.665,
,,,,,1827.775,
,,,,,2149.995,
,,,,,2367.595,
,,,,,2395.99,
,,,,,2431.48,
,,,,,2479.625,
,,,,,2487.96,
,,,,,3514.51,
,,,,,276.834155,
,,,,,293.4026506,
,,,,,332.9653387,
,,,,,427.9914451,
,,,,,441.0425136,
,,,,,442.5234138,
,,,,,443.9574631,
,,,,,444.5861985,
,,,,,448.6594062,
,,,,,448.9912301,
,,,,,449.4397188,
,,,,,451.6506028,
,,,,,452.4300278,
,,,,,453.0127703,
,,,,,453.6924147,
,,,,,453.8722323,
,,,,,453.9910393,
,,,,,454.4735226,
,,,,,455.2384709,
,,,,,455.3719912,
,,,,,455.4744566,
,,,,,455.904768,
,,,,,456.0287165,
,,,,,456.0690433,
,,,,,456.1389769,
,,,,,456.7904981,
,,,,,457.3403699,
,,,,,457.482533,
,,,,,457.5832721,
,,,,,457.5842229,
,,,,,458.2417376,
,,,,,458.3892049,
,,,,,458.6265945,
,,,,,458.9027903,
,,,,,459.1640835,
,,,,,459.3581527,
,,,,,459.5822471,
,,,,,459.8130578,
,,,,,459.9300328,
,,,,,460.0005734,
,,,,,460.1100335,
,,,,,460.2440052,
,,,,,460.439853,
,,,,,460.5848086,
,,,,,460.6626483,
,,,,,460.7210938,
,,,,,460.8837333,
,,,,,461.446727,
,,,,,462.0921306,
,,,,,463.4876343,
,,,,,463.5645688,
,,,,,463.8701703,
,,,,,464.6204136,
,,,,,464.8217664,
,,,,,465.1644514,
,,,,,465.5505924,
,,,,,467.5545357,
,,,,,467.6990999,
,,,,,467.7118803,
,,,,,469.9635553,
,,,,,470.4154769,
,,,,,472.0289508,
,,,,,472.6679032,
,,,,,474.5996782,
,,,,,485.4343137,
,,,,,525.0642903,
,,,,,746.3789339,
,,,,,746.7411265,
,,,,,832.4668955,
,,,,,836.3947402,
,,,,,840.2592812,
,,,,,858.0133789,
,,,,,873.4843133,
,,,,,896.5271645,
,,,,,902.750269,
,,,,,902.9548349,
,,,,,910.4577778,
,,,,,939.8735681,
,,,,,962.7729549,
,,,,,983.335,
,,,,,1101.85,
,,,,,1146.3,
,,,,,1153.71,
,,,,,1384.88,
,,,,,1692.28,
,,,,,1716.665,
,,,,,1717.59,
,,,,,1788.89,
,,,,,1820.06,
,,,,,1868.83,
,,,,,1931.8,
,,,,,1966.36,
,,,,,1991.665,
,,,,,2270.06,
,,,,,2331.18,
,,,,,2429.32,
,,,,,2477.775,
,,,,,2510.8,
,,,,,2510.8,
,,,,,2529.32,
,,,,,1698.15,
,,,,,1775.93,
,,,,,1776.24,
,,,,,1788.58,
,,,,,1883.335,
,,,,,1987.35,
,,,,,2122.22,
,,,,,2171.726856,
,,,,,2181.17,
,,,,,2212.96,
,,,,,2253.71,
,,,,,2272.225,
,,,,,2286.73,
,,,,,2291.05,
,,,,,2291.665,
,,,,,2295.99,
,,,,,2300,
,,,,,2309.035404,
,,,,,2320.07,
,,,,,2320.375,
,,,,,2344.14,
,,,,,2347.84,
,,,,,2360.805,
,,,,,2362.66,
,,,,,2368.52,
,,,,,2370.06,
,,,,,2376.24,
,,,,,2383.03,
,,,,,2384.26,
,,,,,2394.755,
,,,,,2398.15,
,,,,,2398.46,
,,,,,2402.775,
,,,,,2402.775,
,,,,,2407.1,
,,,,,2413.885,
,,,,,2418.21,
,,,,,2418.21,
,,,,,2423.76,
,,,,,2424.38,
,,,,,2427.775,
,,,,,2427.775,
,,,,,2428.085,
,,,,,2431.48,
,,,,,2431.48,
,,,,,2432.405,
,,,,,2434.87,
,,,,,2435.18,
,,,,,2435.49,
,,,,,2436.105,
,,,,,2436.105,
,,,,,2436.105,
,,,,,2438.58,
,,,,,2438.885,
,,,,,2439.81,
,,,,,2439.81,
,,,,,2441.665,
,,,,,2442.28,
,,,,,2442.9,
,,,,,2443.515,
,,,,,2444.13,
,,,,,2445.365,
,,,,,2445.98,
,,,,,2446.6,
,,,,,2447.215,
,,,,,2447.83,
,,,,,2450.92,
,,,,,2452.775,
,,,,,2453.39,
,,,,,2453.7,
,,,,,2453.7,
,,,,,2454.01,
,,,,,2454.625,
,,,,,2455.24,
,,,,,2455.24,
,,,,,2455.24,
,,,,,2455.55,
,,,,,2457.09,
,,,,,2457.09,
,,,,,2458.325,
,,,,,2460.18,
,,,,,2461.41,
,,,,,2461.41,
,,,,,2462.65,
,,,,,2463.885,
,,,,,2464.5,
,,,,,2465.735,
,,,,,2468.2,
,,,,,2468.2,
,,,,,2468.82,
,,,,,2469.435,
,,,,,2471.91,
,,,,,2471.91,
,,,,,2472.215,
,,,,,2473.76,
,,,,,2476.23,
,,,,,2477.775,
,,,,,2479.93,
,,,,,2486.73,
,,,,,2524.995,
,,,,,402.5881903,
,,,,,407.3316026,
,,,,,414.6469589,
,,,,,425.5921814,
,,,,,433.1220896,
,,,,,433.6105769,
,,,,,435.8867005,
,,,,,436.1304053,
,,,,,436.6942846,
,,,,,439.267356,
,,,,,444.123401,
,,,,,446.5745101,
,,,,,447.1918678,
,,,,,448.4610497,
,,,,,449.8467522,
,,,,,449.9644837,
,,,,,451.4815433,
,,,,,451.5969144,
,,,,,452.4173445,
,,,,,452.7585515,
,,,,,452.7663122,
,,,,,454.2565888,
,,,,,454.8694514,
,,,,,458.9551722,
,,,,,459.0009117,
,,,,,467.7808932,
,,,,,470.7184601,
,,,,,476.4649727,
,,,,,477.2755713,
,,,,,490.3312251,
,,,,,500.5918556,
,,,,,521.8044232,
,,,,,525.2896857,
,,,,,540.4933675,
,,,,,567.4522797,
,,,,,569.5045183,
,,,,,634.6473565,
,,,,,661.3407752,
,,,,,686.2329268,
,,,,,762.1197906,
,,,,,794.939801,
,,,,,795.5020938,
,,,,,806.0355803,
,,,,,807.1422222,
,,,,,839.5004772,
,,,,,857.4,
,,,,,880.3364548,
,,,,,889.3407345,
,,,,,946.3812643,
,,,,,964.81,
,,,,,966.665,
,,,,,968.5930556,
,,,,,971.9609432,
,,,,,982.8670234,
,,,,,983.7126641,
,,,,,988.89,
,,,,,988.89,
,,,,,988.89,
,,,,,998.15,
,,,,,1027.775,
,,,,,1027.775,
,,,,,1035.19,
,,,,,1050.005,
,,,,,1066.36,
,,,,,1080.555,
,,,,,1140.44,
,,,,,1158.335,
,,,,,1158.335,
,,,,,1238.885,
,,,,,1442.595,
,,,,,1513.885,
,,,,,1750.305,
,,,,,1788.58,
,,,,,1831.485,
,,,,,1916.665,
,,,,,1944.14,
,,,,,2012.96,
,,,,,2061.105,
,,,,,2211.11,
,,,,,2305.555,
,,,,,2305.555,
,,,,,2316.36,
,,,,,2364.82,
,,,,,2418.21,
,,,,,2457.71,
,,,,,2473.76,
,,,,,2476.23,
,,,,,2483.02,
,,,,,2488.58,
,,,,,2494.14,
,,,,,2498.15,
,,,,,2506.48,
,,,,,2513.27,
,,,,,2514.5,
,,,,,2522.22,
,,,,,2524.07,
,,,,,2544.13,
,,,,,2633.03,
,,,,,2721.92,
,,,,,2835.18,
,,,,,246,
,,,,,415,
,,,,,438,
,,,,,266,
,,,,,2336,
,,,,,1198,
,,,,,448,
,,,,,243,
,,,,,830,
,,,,,343,
,,,,,384,
,,,,,449,
,,,,,252,
,,,,,2478,
,,,,,252,
,,,,,514,
,,,,,258,
,,,,,245,
,,,,,400,
,,,,,446,
,,,,,444,
,,,,,515,
,,,,,277,
,,,,,272,
,,,,,263,
,,,,,278,
,,,,,477,
,,,,,251,
,,,,,272,
,,,,,469,
,,,,,487,
,,,,,258,
,,,,,264,
,,,,,262,
,,,,,430,
,,,,,252,
,,,,,427,
,,,,,414,
,,,,,266,
,,,,,256,
,,,,,251,
,,,,,250,
,,,,,2657,
,,,,,1333,
,,,,,270,
,,,,,237,
,,,,,435,
,,,,,252,
,,,,,259,
,,,,,247,
,,,,,963,
,,,,,745,
,,,,,345,
,,,,,234,
,,,,,434,
,,,,,236,
,,,,,422,
,,,,,288,
,,,,,1799,
,,,,,254,
,,,,,250,
,,,,,259,
,,,,,263,
,,,,,428,
,,,,,1867,
,,,,,270,
,,,,,2186,
,,,,,272,
,,,,,274,
,,,,,249,
,,,,,908,
,,,,,275,
,,,,,282,
,,,,,224,
,,,,,262,
,,,,,953,
,,,,,253,
,,,,,727,
,,,,,254,
,,,,,255,
,,,,,263,
,,,,,255,
,,,,,294,
,,,,,245,
,,,,,244,
,,,,,2221,
,,,,,407,
,,,,,293,
,,,,,1255,
,,,,,238,
,,,,,248,
,,,,,307,
,,,,,249,
,,,,,264,
,,,,,455,
,,,,,245,
,,,,,245,
,,,,,248,
,,,,,2102,
,,,,,1137,
,,,,,1152,
,,,,,1342,
,,,,,855,
,,,,,255,
,,,,,418,
,,,,,2508,
,,,,,412,
,,,,,450,
,,,,,286,
,,,,,302,
,,,,,2458,
,,,,,275,
,,,,,453,
,,,,,231,
,,,,,417,
,,,,,450,
,,,,,260,
,,,,,410,
,,,,,792,
,,,,,1754,
,,,,,421,
,,,,,942,
,,,,,2122,
,,,,,426,
,,,,,817,
,,,,,239,
,,,,,423,
,,,,,226,
,,,,,1002,
,,,,,424,
,,,,,246,
,,,,,250,
,,,,,459,
,,,,,2255,
,,,,,464,
,,,,,263,
,,,,,445,
,,,,,244,
,,,,,399,
,,,,,422,
,,,,,251,
,,,,,1737,
,,,,,427,
,,,,,356,
,,,,,450,
,,,,,266,
,,,,,925,
,,,,,437,
,,,,,253,
,,,,,250,
,,,,,306,
,,,,,845,
,,,,,409,
,,,,,2038,
,,,,,419,
,,,,,413,
,,,,,265,
,,,,,266,
,,,,,1660,
,,,,,590,
,,,,,551,
,,,,,2217,
,,,,,390,
,,,,,288,
,,,,,258,
,,,,,1139,
,,,,,272,
,,,,,789,
,,,,,449,
,,,,,269,
,,,,,279,
,,,,,498,
,,,,,2628,
,,,,,783,
,,,,,1613,
,,,,,427,
,,,,,454,
,,,,,969,
,,,,,441,
,,,,,463,
,,,,,443,
,,,,,432,
,,,,,250,
,,,,,964,
,,,,,295,
,,,,,445,
,,,,,427,
,,,,,253,
,,,,,433,
,,,,,261,
,,,,,935,
,,,,,277,
,,,,,453,
,,,,,2520,
,,,,,264,
,,,,,269,
,,,,,2488,
,,,,,432,
,,,,,735,
,,,,,220,
,,,,,263,
,,,,,1576,
,,,,,355,
,,,,,412,
,,,,,452,
,,,,,421,
,,,,,310,
,,,,,257,
,,,,,458,
,,,,,335,
,,,,,735,
,,,,,1643,
,,,,,779,
,,,,,248,
,,,,,917,
,,,,,425,
,,,,,1895,
,,,,,1509,
,,,,,229,
,,,,,630,
,,,,,457,
,,,,,457,
,,,,,593,
,,,,,1183,
,,,,,440,
,,,,,396,
,,,,,2340,
,,,,,270,
,,,,,510,
,,,,,444,
,,,,,232,
,,,,,3604,
,,,,,1202,
,,,,,378,
,,,,,414,
,,,,,222,
,,,,,1582,
,,,,,841,
,,,,,988,
,,,,,284,
,,,,,443,
,,,,,441,
,,,,,441,
,,,,,440,
,,,,,451,
,,,,,1743,
,,,,,431,
,,,,,419,
,,,,,501,
,,,,,421,
,,,,,259,
,,,,,448,
,,,,,561,
,,,,,274,
,,,,,1852,
,,,,,246,
,,,,,463,
,,,,,876,
,,,,,1749,
,,,,,2801,
,,,,,803,
,,,,,438,
,,,,,862,
,,,,,453,
,,,,,399,
,,,,,365,
,,,,,267,
,,,,,1108,
,,,,,448,
,,,,,268,
,,,,,277,
,,,,,435,
,,,,,444,
,,,,,2527,
,,,,,281,
,,,,,274,
,,,,,249,
,,,,,2106,
,,,,,404,
,,,,,2857,
,,,,,425,
,,,,,421,
,,,,,2964,
,,,,,724,
,,,,,391,
,,,,,348,
,,,,,425,
,,,,,794,
,,,,,479,
,,,,,400,
,,,,,228,
,,,,,372,
,,,,,233,
,,,,,242,
,,,,,777,
,,,,,376,
,,,,,1814,
,,,,,379,
,,,,,367,
,,,,,221,
,,,,,2421,
,,,,,383,
,,,,,238,
,,,,,395,
,,,,,269,
,,,,,269,
,,,,,436,
,,,,,238,
,,,,,243,
,,,,,434,
,,,,,252,
,,,,,410,
,,,,,383,
,,,,,270,
,,,,,244,
,,,,,510,
,,,,,248,
,,,,,414,
,,,,,259,
,,,,,417,
,,,,,436,
,,,,,433,
,,,,,229,
,,,,,416,
,,,,,263,
,,,,,420,
,,,,,246,
,,,,,433,
,,,,,817,
,,,,,435,
,,,,,410,
,,,,,415,
,,,,,1928,
,,,,,433,
,,,,,292,
,,,,,433,
,,,,,267,
,,,,,285,
,,,,,249,
,,,,,247,
,,,,,415,
,,,,,453,
,,,,,411,
,,,,,259,
,,,,,416,
,,,,,445,
,,,,,411,
,,,,,236,
,,,,,252,
,,,,,263,
,,,,,244,
,,,,,411,
,,,,,1635,
,,,,,453,
,,,,,455,
,,,,,409,
,,,,,802,
,,,,,284,
,,,,,251,
,,,,,475,
,,,,,428,
,,,,,417,
,,,,,446,
,,,,,421,
,,,,,500,
,,,,,251,
,,,,,417,
,,,,,447,
,,,,,412,
,,,,,459,
,,,,,448,
,,,,,417,
,,,,,421,
,,,,,414,
,,,,,422,
,,,,,426,
,,,,,420,
,,,,,252,
,,,,,284,
,,,,,418,
,,,,,451,
,,,,,425,
,,,,,443,
,,,,,431,
,,,,,241,
,,,,,245,
,,,,,445,
,,,,,460,
,,,,,242,
,,,,,412,
,,,,,434,
,,,,,427,
,,,,,400,
,,,,,451,
,,,,,395,
,,,,,419,
,,,,,223,
,,,,,925,
,,,,,239,
,,,,,251,
,,,,,228,
,,,,,252,
,,,,,393,
,,,,,728,
,,,,,412,
,,,,,792,
,,,,,406,
,,,,,245,
,,,,,224,
,,,,,228,
,,,,,244,
,,,,,239,
,,,,,892,
,,,,,248,
,,,,,426,
,,,,,424,
,,,,,423,
,,,,,259,
,,,,,428,
,,,,,247,
,,,,,251,
,,,,,889,
,,,,,255,
,,,,,223,
,,,,,257,
,,,,,268,
,,,,,229,
,,,,,408,
,,,,,250,
,,,,,246,
,,,,,790,
,,,,,1789,
,,,,,230,
,,,,,255,
,,,,,263,
,,,,,233,
,,,,,268,
,,,,,250,
,,,,,379,
,,,,,432,
,,,,,249,
,,,,,450,
,,,,,431,
,,,,,410,
,,,,,424,
,,,,,404,
,,,,,458,
,,,,,414,
,,,,,392,
,,,,,274,
,,,,,236,
,,,,,405,
,,,,,246,
,,,,,438,
,,,,,267,
,,,,,566,
,,,,,429,
,,,,,420,
,,,,,420,
,,,,,469,
,,,,,226,
,,,,,424,
,,,,,256,
,,,,,234,
,,,,,229,
,,,,,391,
,,,,,221,
,,,,,414,
,,,,,247,
,,,,,270,
,,,,,396,
,,,,,235,
,,,,,430,
,,,,,253,
,,,,,268,
,,,,,281,
,,,,,244,
,,,,,429,
,,,,,284,
,,,,,237,
,,,,,413,
,,,,,426,
,,,,,418,
,,,,,449,
,,,,,436,
,,,,,417,
,,,,,409,
,,,,,423,
,,,,,253,
,,,,,1636,
,,,,,423,
,,,,,238,
,,,,,251,
,,,,,418,
,,,,,807,
,,,,,381,
,,,,,254,
,,,,,242,
,,,,,229,
,,,,,1608,
,,,,,243,
,,,,,419,
,,,,,974,
,,,,,408,
,,,,,987,
,,,,,451,
,,,,,2530,
,,,,,1753,
,,,,,421,
,,,,,403,
,,,,,786,
,,,,,274,
,,,,,412,
,,,,,229,
,,,,,236,
,,,,,263,
,,,,,450,
,,,,,392,
,,,,,427,
,,,,,2088,
,,,,,248,
,,,,,197,
,,,,,253,
,,,,,204,
,,,,,637,
,,,,,2245,
,,,,,251,
,,,,,280,
,,,,,395,
,,,,,293,
,,,,,448,
,,,,,218,
,,,,,431,
,,,,,621,
,,,,,251,
,,,,,828,
,,,,,1438,
,,,,,487,
,,,,,810,
,,,,,383,
,,,,,412,
,,,,,1995,
,,,,,419,
,,,,,456,
,,,,,1707,
,,,,,1385,
,,,,,412,
,,,,,174,
,,,,,442,
,,,,,425,
,,,,,264,
,,,,,268,
,,,,,426,
,,,,,262,
,,,,,456,
,,,,,421,
,,,,,968,
,,,,,1139,
,,,,,1978,
,,,,,2408,
,,,,,260,
,,,,,1316,
,,,,,753,
,,,,,1088,
,,,,,211,
,,,,,379,
,,,,,441,
,,,,,384,
,,,,,450,
,,,,,425,
,,,,,726,
,,,,,1863,
,,,,,456,
,,,,,410,
,,,,,2438,
,,,,,258,
,,,,,446,
,,,,,913,
,,,,,272,
,,,,,499,
,,,,,2534,
,,,,,431,
,,,,,792,
,,,,,452,
,,,,,393,
,,,,,1762,
,,,,,1756,
,,,,,804,
,,,,,239,
,,,,,755,
,,,,,442,
,,,,,456,
,,,,,997,
,,,,,519,
,,,,,1902,
,,,,,201,
,,,,,601,
,,,,,296,
,,,,,653,
,,,,,454,
,,,,,427,
,,,,,2051,
