JX,LC,LD,BGY,XF,LNT,JBN,ZTS,HMG,LT,WN,CX,GH,XN
412.0,237.0,415.0,435.9,,191.0,,,,,,,,
413.0,271.0,2503.0,1281.2,,587.0,,,,,,,,
385.0,253.0,1956.0,2517.0,,855.0,,,,,,,,
1243.0,667.0,197.0,433.6,,1332.0,,,,,,,,
1167.0,2069.0,2617.0,1134.6,,343.0,,,,,,,,
246.0,434.0,421.0,1087.1,,570.0,,,,,,,,
344.0,953.0,1802.0,1883.0,,909.0,,,,,,,,
570.0,1163.0,232.0,484.7,,408.0,,,,,,,,
257.0,604.0,2405.0,457.8,,417.0,,,,,,,,
376.0,505.0,1978.0,1389.5,,1933.0,,,,,,,,
1311.0,1880.0,1808.0,283.6,,408.0,,,,,,,,
2264.0,447.0,785.0,829.2,,473.0,,,,,,,,
2802.0,229.0,1773.0,413.2,,253.0,,,,,,,,
257.0,467.0,874.0,871.2,,409.0,,,,,,,,
999.0,1079.0,424.0,434.3,,583.0,,,,,,,,
246.0,422.0,250.0,1762.9,,896.0,,,,,,,,
226.0,351.0,1137.0,234.4,,747.0,,,,,,,,
954.0,949.0,640.0,798.8,,234.0,,,,,,,,
229.0,1994.0,273.0,2538.0,,50.0,,,,,,,,
240.0,1764.0,244.0,814.5,,493.0,,,,,,,,
230.0,230.0,2420.0,221.8,,670.0,,,,,,,,
340.0,165.0,436.0,385.2,,488.0,,,,,,,,
409.0,805.0,332.0,340.6,,732.0,,,,,,,,
901.0,898.0,284.0,388.1,,865.0,,,,,,,,
711.0,1289.0,280.0,855.7,,275.0,,,,,,,,
2041.0,281.0,397.0,1486.7,,1620.0,,,,,,,,
1303.0,765.0,433.0,1497.2,,350.0,,,,,,,,
2119.0,295.0,428.0,327.2,,676.0,,,,,,,,
1143.0,382.0,390.0,451.7,,779.0,,,,,,,,
1741.0,663.0,2753.0,401.4,,477.0,,,,,,,,
483.0,981.0,275.0,931.2,,1878.0,,,,,,,,
970.0,448.0,1855.0,447.6,,393.0,,,,,,,,
801.0,1958.0,2275.0,256.5,,347.0,,,,,,,,
2759.0,411.0,1320.0,392.6,,372.0,,,,,,,,
270.0,1408.0,791.0,438.0,,1733.0,,,,,,,,
287.0,713.0,223.0,883.3,,1577.0,,,,,,,,
2508.0,426.0,275.0,279.2,,331.0,,,,,,,,
455.0,229.0,2042.0,395.5,,213.0,,,,,,,,
321.0,1864.0,408.0,731.5,,749.0,,,,,,,,
413.0,505.0,292.0,418.7,,571.0,,,,,,,,
261.0,615.0,216.0,1190.3,,188.0,,,,,,,,
1824.0,461.0,378.0,250.0,,422.0,,,,,,,,
1472.0,299.0,1121.0,468.2,,541.0,,,,,,,,
306.0,509.0,386.0,635.5,,249.0,,,,,,,,
378.0,103.0,223.0,456.8,,2365.0,,,,,,,,
635.0,1609.0,279.0,313.2,,2456.0,,,,,,,,
1434.0,1579.0,800.0,453.8,,301.0,,,,,,,,
355.0,935.0,915.0,744.4,,211.0,,,,,,,,
494.0,256.0,712.0,922.6,,1476.0,,,,,,,,
1863.0,1079.0,433.0,398.1,,221.0,,,,,,,,
240.0,404.0,425.0,461.2,,681.0,,,,,,,,
2032.0,926.0,1678.0,208.5,,203.0,,,,,,,,
207.0,428.0,55.0,1667.7,,1989.0,,,,,,,,
1833.0,432.0,150.0,447.0,,391.0,,,,,,,,
1837.0,303.0,1870.0,465.5,,320.0,,,,,,,,
267.0,411.0,399.0,282.0,,286.0,,,,,,,,
376.0,1733.0,360.0,24.1,,143.0,,,,,,,,
1780.0,485.0,823.0,2402.4,,410.0,,,,,,,,
256.0,253.0,781.0,410.4,,296.0,,,,,,,,
253.0,820.0,338.0,451.0,,217.0,,,,,,,,
2440.0,1173.0,232.0,1928.6,,115.0,,,,,,,,
231.0,76.0,485.0,969.7,,258.0,,,,,,,,
267.0,782.0,433.0,1909.5,,2082.0,,,,,,,,
2199.0,475.0,2512.0,430.1,,522.0,,,,,,,,
540.0,229.0,430.0,1765.9,,395.0,,,,,,,,
1891.0,503.0,742.0,443.1,,212.0,,,,,,,,
808.0,1404.0,273.0,1949.7,,1188.0,,,,,,,,
1110.0,751.0,24.1,1979.1,,42.7,,,,,,,,
320.0,1850.0,398.0,1684.6,,271.0,,,,,,,,
1463.0,336.0,287.0,447.1,,642.0,,,,,,,,
1386.0,1439.0,2398.0,430.3,,204.0,,,,,,,,
2485.0,242.0,439.0,1848.7,,399.0,,,,,,,,
1685.0,41.0,440.0,1803.4,,273.0,,,,,,,,
455.0,488.0,687.0,37.5,,511.0,,,,,,,,
2516.0,360.0,440.0,474.1,,423.0,,,,,,,,
421.0,926.0,458.0,966.2,,846.0,,,,,,,,
438.0,1445.0,528.0,449.3,,371.0,,,,,,,,
307.0,428.0,435.0,2114.9,,172.0,,,,,,,,
270.0,1022.0,860.0,504.9,,485.0,,,,,,,,
2680.0,1887.0,621.0,466.1,,670.0,,,,,,,,
2401.0,415.0,102.0,263.5,,1337.0,,,,,,,,
471.0,299.0,403.0,434.3,,169.0,,,,,,,,
302.0,928.0,409.0,1832.4,,331.0,,,,,,,,
422.0,196.0,1677.0,1830.2,,762.0,,,,,,,,
2009.0,279.0,1588.0,1941.0,,209.0,,,,,,,,
1599.0,578.0,595.0,347.5,,232.0,,,,,,,,
832.0,461.0,416.0,385.1,,664.0,,,,,,,,
1861.0,232.0,2120.0,277.3,,119.0,,,,,,,,
249.0,1347.0,391.0,1683.3,,306.0,,,,,,,,
906.0,302.0,2070.0,317.3,,721.0,,,,,,,,
2709.0,617.0,468.0,1745.7,,17.6,,,,,,,,
275.0,2293.0,781.0,442.1,,390.0,,,,,,,,
225.0,855.0,2001.0,949.0,,1005.0,,,,,,,,
276.0,502.0,949.0,1162.6,,349.0,,,,,,,,
2100.0,313.0,802.0,2566.8,,950.0,,,,,,,,
666.0,216.0,292.0,1883.3,,384.0,,,,,,,,
727.0,889.0,863.0,711.4,,2382.0,,,,,,,,
446.0,675.0,478.0,268.1,,962.0,,,,,,,,
442.0,278.0,377.0,283.4,,525.0,,,,,,,,
265.0,1358.0,444.0,413.4,,776.0,,,,,,,,
295.0,297.0,386.0,244.5,,2379.0,,,,,,,,
255.0,387.0,37.0,445.1,,140.0,,,,,,,,
1543.0,710.0,434.0,272.8,,822.0,,,,,,,,
312.0,429.0,49.0,2345.1,,223.0,,,,,,,,
475.0,425.0,820.0,476.0,,1553.0,,,,,,,,
218.0,392.0,1724.0,406.2,,2002.0,,,,,,,,
162.0,504.0,203.0,1859.4,,1942.0,,,,,,,,
1527.0,370.0,464.0,206.2,,11.7,,,,,,,,
241.0,401.0,719.0,404.9,,2571.0,,,,,,,,
331.0,942.0,459.0,955.2,,1776.0,,,,,,,,
1453.0,1166.0,451.0,417.4,,206.0,,,,,,,,
1818.0,1988.0,245.0,259.3,,410.0,,,,,,,,
2196.0,662.0,309.0,421.9,,1497.0,,,,,,,,
1649.0,750.0,449.0,1746.9,,378.0,,,,,,,,
2475.0,805.0,530.0,635.6,,221.0,,,,,,,,
260.0,1378.0,232.0,880.7,,1489.0,,,,,,,,
490.0,489.0,530.0,378.2,,2237.0,,,,,,,,
826.0,1714.0,199.0,501.1,,2102.0,,,,,,,,
311.0,1069.0,246.0,232.1,,340.0,,,,,,,,
403.0,596.0,497.0,831.0,,1777.0,,,,,,,,
267.0,683.0,767.0,403.7,,290.0,,,,,,,,
379.0,611.0,2302.0,632.7,,1410.0,,,,,,,,
1586.0,409.0,443.0,493.9,,247.0,,,,,,,,
279.0,403.0,1500.0,447.4,,231.0,,,,,,,,
278.0,200.0,120.0,456.0,,409.0,,,,,,,,
485.0,443.0,289.0,223.3,,1699.0,,,,,,,,
2453.0,236.0,405.0,513.0,,700.0,,,,,,,,
799.0,447.0,763.0,395.2,,414.0,,,,,,,,
259.0,1940.0,419.0,453.5,,438.0,,,,,,,,
310.0,914.0,416.0,248.2,,2373.0,,,,,,,,
1619.0,431.0,874.0,461.1,,316.0,,,,,,,,
416.0,507.0,2011.0,733.5,,371.0,,,,,,,,
1436.0,273.0,214.0,1520.7,,242.0,,,,,,,,
1074.0,478.0,208.0,253.0,,842.0,,,,,,,,
889.0,383.0,653.0,262.8,,315.0,,,,,,,,
1179.0,386.0,964.0,399.8,,310.0,,,,,,,,
329.0,435.0,851.0,1795.1,,100.0,,,,,,,,
1970.0,841.0,2366.0,474.5,,585.0,,,,,,,,
2356.0,421.0,270.0,925.4,,1360.0,,,,,,,,
1941.0,299.0,737.0,780.2,,413.0,,,,,,,,
261.0,431.0,184.0,1889.3,,427.0,,,,,,,,
2056.0,225.0,1090.0,1407.2,,1617.0,,,,,,,,
250.0,482.0,1684.0,447.3,,198.0,,,,,,,,
1379.0,389.0,671.0,2638.3,,520.0,,,,,,,,
2478.0,1721.0,762.0,1037.1,,277.0,,,,,,,,
1864.0,1943.0,825.0,402.9,,2382.0,,,,,,,,
1232.0,612.0,2917.0,1975.9,,745.0,,,,,,,,
902.0,794.0,306.0,2442.0,,288.0,,,,,,,,
251.0,364.0,1688.0,1164.1,,465.0,,,,,,,,
242.0,294.0,391.0,832.7,,230.0,,,,,,,,
1944.0,1856.0,422.0,1556.0,,775.0,,,,,,,,
278.0,489.0,872.0,441.3,,448.0,,,,,,,,
811.0,1049.0,273.0,420.3,,49.0,,,,,,,,
1806.0,428.0,235.0,487.8,,388.0,,,,,,,,
464.0,571.0,778.0,990.4,,1197.0,,,,,,,,
2397.0,1211.0,249.0,435.4,,1768.0,,,,,,,,
513.0,243.0,492.0,812.6,,14.4,,,,,,,,
1388.0,309.0,283.0,442.5,,433.0,,,,,,,,
282.0,280.0,382.0,404.3,,377.0,,,,,,,,
409.0,2494.0,446.0,1510.1,,400.0,,,,,,,,
1868.0,1845.0,396.0,1599.3,,141.0,,,,,,,,
284.0,1125.0,372.0,1607.2,,452.0,,,,,,,,
268.0,626.0,1663.0,282.6,,724.0,,,,,,,,
260.0,481.0,742.0,514.7,,534.0,,,,,,,,
2481.0,685.0,657.0,269.7,,595.0,,,,,,,,
2368.0,2323.0,203.0,734.3,,389.0,,,,,,,,
246.0,420.0,407.0,452.6,,860.0,,,,,,,,
283.0,348.0,2409.0,424.2,,2449.0,,,,,,,,
1996.0,236.0,283.0,835.9,,296.0,,,,,,,,
163.0,785.0,892.0,331.8,,1755.0,,,,,,,,
2363.0,475.0,1499.0,377.1,,1195.0,,,,,,,,
288.0,1580.0,1537.0,238.4,,52.0,,,,,,,,
930.0,243.0,59.0,204.7,,409.0,,,,,,,,
426.0,2376.0,742.0,401.1,,384.0,,,,,,,,
1818.0,650.0,886.0,681.9,,220.0,,,,,,,,
452.0,127.0,442.0,449.8,,422.0,,,,,,,,
300.0,346.0,857.0,275.6,,326.0,,,,,,,,
505.0,769.0,219.0,360.1,,971.0,,,,,,,,
249.0,463.0,466.0,1486.3,,16.0,,,,,,,,
439.0,221.0,260.0,2196.0,,451.0,,,,,,,,
1296.0,455.0,221.0,359.9,,188.0,,,,,,,,
358.0,257.0,684.0,222.2,,883.0,,,,,,,,
2492.0,2308.0,255.0,833.5,,189.0,,,,,,,,
2030.0,315.0,1525.0,750.6,,411.0,,,,,,,,
458.0,322.0,604.0,394.4,,1507.0,,,,,,,,
971.0,1536.0,395.0,446.6,,1807.0,,,,,,,,
1447.0,403.0,905.0,833.1,,455.0,,,,,,,,
1552.0,666.0,1801.0,804.5,,463.0,,,,,,,,
286.0,747.0,638.0,1896.7,,619.0,,,,,,,,
1650.0,508.0,764.0,894.7,,234.0,,,,,,,,
2356.0,376.0,359.0,1218.5,,431.0,,,,,,,,
1882.0,73.0,241.0,1403.1,,270.0,,,,,,,,
465.0,118.0,499.0,265.7,,391.0,,,,,,,,
429.0,870.0,1846.0,479.9,,436.0,,,,,,,,
251.0,1228.0,423.0,1800.7,,427.0,,,,,,,,
2122.0,775.0,417.0,1119.4,,353.0,,,,,,,,
455.0,265.0,1771.0,388.1,,518.0,,,,,,,,
434.0,716.0,386.0,457.1,,555.0,,,,,,,,
422.0,55.0,414.0,217.1,,43.4,,,,,,,,
2152.0,844.0,273.0,495.0,,2134.0,,,,,,,,
1533.0,1734.0,427.0,1267.3,,183.0,,,,,,,,
295.0,1831.0,2097.0,1982.2,,773.0,,,,,,,,
252.0,382.0,771.0,223.1,,194.0,,,,,,,,
371.0,797.0,2155.0,610.0,,392.0,,,,,,,,
2440.0,450.0,1301.0,771.2,,318.0,,,,,,,,
792.0,267.0,463.0,1102.2,,219.0,,,,,,,,
1819.0,1780.0,389.0,1766.1,,388.0,,,,,,,,
1555.0,238.0,943.0,433.0,,218.0,,,,,,,,
334.0,835.0,355.0,449.8,,758.0,,,,,,,,
301.0,972.0,393.0,594.0,,50.0,,,,,,,,
412.0,2491.0,448.0,2303.1,,293.0,,,,,,,,
313.0,229.0,2451.0,443.2,,384.0,,,,,,,,
766.0,327.0,309.0,394.1,,433.0,,,,,,,,
2233.0,539.0,1985.0,1885.5,,2049.0,,,,,,,,
416.0,416.0,590.0,493.2,,260.0,,,,,,,,
238.0,295.0,581.0,252.6,,339.0,,,,,,,,
1160.0,944.0,585.0,386.1,,480.0,,,,,,,,
293.0,446.0,462.0,1866.3,,652.0,,,,,,,,
270.0,468.0,430.0,486.8,,128.0,,,,,,,,
786.0,2281.0,2534.0,2493.7,,460.0,,,,,,,,
207.0,438.0,1595.0,511.5,,605.0,,,,,,,,
613.0,1832.0,595.0,402.6,,544.0,,,,,,,,
905.0,427.0,419.0,882.2,,885.0,,,,,,,,
211.0,2511.0,1613.0,325.8,,320.0,,,,,,,,
344.0,220.0,299.0,417.9,,423.0,,,,,,,,
2319.0,393.0,360.0,711.5,,326.0,,,,,,,,
881.0,1102.0,401.0,1153.2,,236.0,,,,,,,,
381.0,1771.0,1867.0,291.3,,32.0,,,,,,,,
794.0,403.0,2477.0,1057.7,,481.0,,,,,,,,
259.0,274.0,1848.0,217.8,,153.0,,,,,,,,
2390.0,434.0,669.0,370.8,,982.0,,,,,,,,
216.0,1759.0,2392.0,462.7,,156.0,,,,,,,,
405.0,492.0,373.0,464.7,,1185.0,,,,,,,,
181.0,1693.0,403.0,405.7,,181.0,,,,,,,,
392.0,440.0,591.0,236.9,,908.0,,,,,,,,
2039.0,431.0,1410.0,861.9,,389.0,,,,,,,,
749.0,2708.0,1770.0,438.1,,2375.0,,,,,,,,
223.0,937.0,438.0,454.4,,670.0,,,,,,,,
433.0,2390.0,1696.0,444.4,,397.0,,,,,,,,
2040.0,1155.0,220.0,1790.4,,36.5,,,,,,,,
250.0,1741.0,684.0,1831.3,,1583.0,,,,,,,,
457.0,348.0,254.0,244.0,,373.0,,,,,,,,
244.0,2386.0,1605.0,774.0,,434.0,,,,,,,,
949.0,1893.0,2516.0,267.9,,313.0,,,,,,,,
934.0,224.0,421.0,276.5,,968.0,,,,,,,,
1368.0,259.0,200.0,1764.8,,17.8,,,,,,,,
1824.0,1341.0,1689.0,308.6,,393.0,,,,,,,,
2685.0,1116.0,2054.0,392.7,,453.0,,,,,,,,
112.0,270.0,1465.0,2447.4,,474.0,,,,,,,,
258.0,815.0,484.0,400.9,,1229.0,,,,,,,,
421.0,822.0,1716.0,346.9,,535.0,,,,,,,,
444.0,973.0,2358.0,410.9,,349.0,,,,,,,,
627.0,1790.0,203.0,417.1,,872.0,,,,,,,,
1225.0,1605.0,433.0,2362.0,,1814.0,,,,,,,,
2452.0,274.0,211.0,579.0,,591.0,,,,,,,,
1658.0,1500.0,346.0,1229.9,,473.0,,,,,,,,
440.0,414.0,235.0,324.2,,738.0,,,,,,,,
2124.0,2127.0,475.0,2511.2,,195.0,,,,,,,,
424.0,420.0,624.0,398.5,,333.0,,,,,,,,
1881.0,2401.0,273.0,391.8,,1191.0,,,,,,,,
842.0,237.0,269.0,405.5,,234.0,,,,,,,,
2308.0,354.0,421.0,433.3,,557.0,,,,,,,,
254.0,283.0,480.0,381.9,,417.0,,,,,,,,
287.0,2238.0,1811.0,985.2,,210.0,,,,,,,,
238.0,763.0,271.0,465.4,,237.0,,,,,,,,
282.0,917.0,419.0,513.2,,407.0,,,,,,,,
279.0,1835.0,,448.8,,498.0,,,,,,,,
289.0,292.0,,780.6,,816.0,,,,,,,,
317.0,409.0,,460.2,,463.0,,,,,,,,
316.0,573.0,,33.2,,225.0,,,,,,,,
798.0,387.0,,806.3,,812.0,,,,,,,,
1944.0,897.0,,311.6,,243.0,,,,,,,,
1522.0,257.0,,1932.4,,41.0,,,,,,,,
409.0,257.0,,1452.0,,404.0,,,,,,,,
421.0,759.0,,406.1,,389.0,,,,,,,,
2504.0,1886.0,,265.0,,564.0,,,,,,,,
364.0,439.0,,2054.2,,780.0,,,,,,,,
452.0,1978.0,,279.4,,362.0,,,,,,,,
369.0,1539.0,,276.0,,363.0,,,,,,,,
338.0,1670.0,,406.6,,347.0,,,,,,,,
322.0,1562.0,,2524.2,,806.0,,,,,,,,
813.0,893.0,,746.1,,1773.0,,,,,,,,
466.0,279.0,,247.5,,737.0,,,,,,,,
1870.0,921.0,,615.5,,386.0,,,,,,,,
424.0,444.0,,558.5,,883.0,,,,,,,,
275.0,426.0,,942.3,,289.0,,,,,,,,
2490.0,883.0,,309.9,,163.0,,,,,,,,
2229.0,451.0,,441.5,,640.0,,,,,,,,
408.0,256.0,,781.1,,383.0,,,,,,,,
879.0,949.0,,394.6,,1909.0,,,,,,,,
1413.0,357.0,,421.1,,791.0,,,,,,,,
284.0,911.0,,343.6,,231.0,,,,,,,,
1381.0,375.0,,274.4,,662.0,,,,,,,,
295.0,471.0,,464.4,,487.0,,,,,,,,
267.0,1375.0,,407.2,,229.0,,,,,,,,
2480.0,388.0,,1375.7,,603.0,,,,,,,,
267.0,295.0,,436.7,,672.0,,,,,,,,
1248.0,532.0,,2582.0,,154.0,,,,,,,,
840.0,216.0,,1900.3,,287.0,,,,,,,,
546.0,286.0,,386.3,,515.0,,,,,,,,
458.0,389.0,,380.5,,45.0,,,,,,,,
856.0,197.0,,238.4,,679.0,,,,,,,,
316.0,906.0,,295.0,,330.0,,,,,,,,
217.0,257.0,,,,488.0,,,,,,,,
268.0,215.0,,,,348.0,,,,,,,,
2454.0,407.0,,,,424.0,,,,,,,,
878.0,224.0,,,,361.0,,,,,,,,
1890.0,2040.0,,,,437.0,,,,,,,,
197.0,1834.0,,,,509.0,,,,,,,,
363.0,515.0,,,,186.0,,,,,,,,
2252.0,450.0,,,,434.0,,,,,,,,
380.0,852.0,,,,43.0,,,,,,,,
1976.0,261.0,,,,838.0,,,,,,,,
264.0,449.0,,,,197.0,,,,,,,,
353.0,2008.0,,,,514.0,,,,,,,,
1976.0,423.0,,,,10.9,,,,,,,,
256.0,430.0,,,,644.0,,,,,,,,
238.0,476.0,,,,180.0,,,,,,,,
327.0,280.0,,,,437.0,,,,,,,,
2483.0,138.0,,,,363.0,,,,,,,,
2402.0,319.0,,,,1947.0,,,,,,,,
2505.0,2495.0,,,,85.0,,,,,,,,
503.0,1710.0,,,,290.0,,,,,,,,
2378.0,1087.0,,,,1793.0,,,,,,,,
2341.0,1417.0,,,,449.0,,,,,,,,
453.0,961.0,,,,654.0,,,,,,,,
270.0,523.0,,,,282.0,,,,,,,,
401.0,1680.0,,,,632.0,,,,,,,,
265.0,276.0,,,,563.0,,,,,,,,
2093.0,1100.0,,,,898.0,,,,,,,,
414.0,1751.0,,,,410.0,,,,,,,,
2400.0,1779.0,,,,402.0,,,,,,,,
1440.0,272.0,,,,140.0,,,,,,,,
1616.0,420.0,,,,374.0,,,,,,,,
296.0,574.0,,,,405.0,,,,,,,,
1724.0,278.0,,,,214.0,,,,,,,,
474.0,430.0,,,,220.0,,,,,,,,
2315.0,913.0,,,,399.0,,,,,,,,
301.0,352.0,,,,197.0,,,,,,,,
266.0,290.0,,,,756.0,,,,,,,,
1859.0,424.0,,,,1731.0,,,,,,,,
258.0,2288.0,,,,791.0,,,,,,,,
367.0,445.0,,,,193.0,,,,,,,,
818.0,1697.0,,,,201.0,,,,,,,,
429.0,422.0,,,,229.0,,,,,,,,
2498.0,492.0,,,,360.0,,,,,,,,
2362.0,1288.0,,,,605.0,,,,,,,,
476.0,1090.0,,,,387.0,,,,,,,,
525.0,505.0,,,,465.0,,,,,,,,
457.0,434.0,,,,54.0,,,,,,,,
298.0,632.0,,,,207.0,,,,,,,,
302.0,407.0,,,,317.0,,,,,,,,
1864.0,1879.0,,,,349.0,,,,,,,,
488.0,1727.0,,,,1858.0,,,,,,,,
1859.0,552.0,,,,425.0,,,,,,,,
254.0,972.0,,,,44.0,,,,,,,,
2349.0,1642.0,,,,96.0,,,,,,,,
1277.0,376.0,,,,125.0,,,,,,,,
430.0,2163.0,,,,223.0,,,,,,,,
256.0,610.0,,,,489.0,,,,,,,,
464.0,359.0,,,,1076.0,,,,,,,,
279.0,1499.0,,,,1763.0,,,,,,,,
455.0,349.0,,,,414.0,,,,,,,,
1928.0,305.0,,,,261.0,,,,,,,,
1856.0,290.0,,,,421.0,,,,,,,,
328.0,648.0,,,,161.0,,,,,,,,
2065.0,327.0,,,,1941.0,,,,,,,,
3058.0,850.0,,,,204.0,,,,,,,,
2228.0,254.0,,,,303.0,,,,,,,,
1170.0,2177.0,,,,349.0,,,,,,,,
448.0,1226.0,,,,17.4,,,,,,,,
499.0,1833.0,,,,570.0,,,,,,,,
301.0,668.0,,,,105.0,,,,,,,,
314.0,781.0,,,,267.0,,,,,,,,
449.0,899.0,,,,185.0,,,,,,,,
499.0,444.0,,,,177.0,,,,,,,,
278.0,2335.0,,,,433.0,,,,,,,,
1583.0,1699.0,,,,364.0,,,,,,,,
313.0,432.0,,,,16.2,,,,,,,,
493.0,406.0,,,,282.0,,,,,,,,
1844.0,244.0,,,,337.0,,,,,,,,
286.0,446.0,,,,646.0,,,,,,,,
902.0,407.0,,,,325.0,,,,,,,,
323.0,454.0,,,,402.0,,,,,,,,
932.0,272.0,,,,196.0,,,,,,,,
2375.0,697.0,,,,724.0,,,,,,,,
1074.0,549.0,,,,233.0,,,,,,,,
2476.0,213.0,,,,154.0,,,,,,,,
260.0,315.0,,,,98.0,,,,,,,,
293.0,695.0,,,,373.0,,,,,,,,
288.0,528.0,,,,350.0,,,,,,,,
2044.0,556.0,,,,165.0,,,,,,,,
468.0,2252.0,,,,381.0,,,,,,,,
1780.0,288.0,,,,474.0,,,,,,,,
294.0,421.0,,,,415.0,,,,,,,,
1854.0,445.0,,,,367.0,,,,,,,,
289.0,757.0,,,,68.0,,,,,,,,
394.0,308.0,,,,802.0,,,,,,,,
237.0,1292.0,,,,697.0,,,,,,,,
1713.0,241.0,,,,374.0,,,,,,,,
1026.0,730.0,,,,1973.0,,,,,,,,
1737.0,1900.0,,,,397.0,,,,,,,,
1556.0,862.0,,,,514.0,,,,,,,,
2229.0,449.0,,,,188.0,,,,,,,,
2529.0,352.0,,,,392.0,,,,,,,,
422.0,391.0,,,,702.0,,,,,,,,
1523.0,294.0,,,,386.0,,,,,,,,
290.0,464.0,,,,263.0,,,,,,,,
1748.0,1792.0,,,,360.0,,,,,,,,
2168.0,443.0,,,,352.0,,,,,,,,
1800.0,631.0,,,,1220.0,,,,,,,,
412.0,290.0,,,,1699.0,,,,,,,,
756.0,411.0,,,,131.0,,,,,,,,
2466.0,361.0,,,,470.0,,,,,,,,
2019.0,896.0,,,,765.0,,,,,,,,
275.0,810.0,,,,1236.0,,,,,,,,
1882.0,534.0,,,,792.0,,,,,,,,
571.0,256.0,,,,13.8,,,,,,,,
1815.0,240.0,,,,442.0,,,,,,,,
867.0,2210.0,,,,773.0,,,,,,,,
440.0,593.0,,,,260.0,,,,,,,,
2234.0,293.0,,,,487.0,,,,,,,,
2028.0,361.0,,,,441.0,,,,,,,,
2403.0,2532.0,,,,15.1,,,,,,,,
1831.0,286.0,,,,248.0,,,,,,,,
277.0,278.0,,,,213.0,,,,,,,,
241.0,253.0,,,,617.0,,,,,,,,
925.0,407.0,,,,121.0,,,,,,,,
1505.0,2103.0,,,,477.0,,,,,,,,
456.0,251.0,,,,695.0,,,,,,,,
556.0,259.0,,,,192.0,,,,,,,,
293.0,593.0,,,,773.0,,,,,,,,
297.0,440.0,,,,378.0,,,,,,,,
245.0,1852.0,,,,271.0,,,,,,,,
270.0,278.0,,,,424.0,,,,,,,,
907.0,761.0,,,,266.0,,,,,,,,
367.0,464.0,,,,187.0,,,,,,,,
2273.0,1470.0,,,,462.0,,,,,,,,
209.0,530.0,,,,612.0,,,,,,,,
273.0,1643.0,,,,455.0,,,,,,,,
2473.0,1987.0,,,,43.0,,,,,,,,
2303.0,399.0,,,,375.0,,,,,,,,
1419.0,435.0,,,,407.0,,,,,,,,
517.0,508.0,,,,687.0,,,,,,,,
310.0,280.0,,,,352.0,,,,,,,,
810.0,279.0,,,,525.0,,,,,,,,
1773.0,439.0,,,,721.0,,,,,,,,
405.0,458.0,,,,462.0,,,,,,,,
1818.0,1718.0,,,,177.0,,,,,,,,
2196.0,432.0,,,,584.0,,,,,,,,
1649.0,237.0,,,,232.0,,,,,,,,
2475.0,944.0,,,,268.0,,,,,,,,
260.0,642.0,,,,674.0,,,,,,,,
490.0,1766.0,,,,219.0,,,,,,,,
826.0,263.0,,,,597.0,,,,,,,,
311.0,500.0,,,,387.0,,,,,,,,
403.0,503.0,,,,391.0,,,,,,,,
267.0,1846.0,,,,969.0,,,,,,,,
379.0,399.0,,,,381.0,,,,,,,,
1586.0,440.0,,,,825.0,,,,,,,,
279.0,2563.0,,,,385.0,,,,,,,,
278.0,2100.0,,,,963.0,,,,,,,,
485.0,257.0,,,,437.0,,,,,,,,
2453.0,963.0,,,,380.0,,,,,,,,
799.0,753.0,,,,370.0,,,,,,,,
259.0,397.0,,,,283.0,,,,,,,,
310.0,233.0,,,,386.0,,,,,,,,
1619.0,270.0,,,,203.0,,,,,,,,
416.0,239.0,,,,273.0,,,,,,,,
1436.0,390.0,,,,447.0,,,,,,,,
1074.0,202.0,,,,347.0,,,,,,,,
889.0,243.0,,,,761.0,,,,,,,,
1179.0,447.0,,,,247.0,,,,,,,,
329.0,1876.0,,,,763.0,,,,,,,,
1970.0,1755.0,,,,613.0,,,,,,,,
2356.0,284.0,,,,489.0,,,,,,,,
1941.0,2136.0,,,,284.0,,,,,,,,
261.0,358.0,,,,711.0,,,,,,,,
2056.0,219.0,,,,399.0,,,,,,,,
250.0,221.0,,,,374.0,,,,,,,,
1379.0,441.0,,,,364.0,,,,,,,,
2478.0,1455.0,,,,467.0,,,,,,,,
1864.0,571.0,,,,1644.0,,,,,,,,
1232.0,687.0,,,,805.0,,,,,,,,
902.0,422.0,,,,260.0,,,,,,,,
251.0,762.0,,,,399.0,,,,,,,,
242.0,431.0,,,,426.0,,,,,,,,
1944.0,898.0,,,,886.0,,,,,,,,
278.0,638.0,,,,860.0,,,,,,,,
811.0,2611.0,,,,229.0,,,,,,,,
1806.0,2208.0,,,,400.0,,,,,,,,
464.0,509.0,,,,1162.0,,,,,,,,
2397.0,877.0,,,,207.0,,,,,,,,
513.0,291.0,,,,729.0,,,,,,,,
1388.0,2561.0,,,,1617.0,,,,,,,,
282.0,313.0,,,,354.0,,,,,,,,
409.0,488.0,,,,100.0,,,,,,,,
1868.0,885.0,,,,72.0,,,,,,,,
284.0,281.0,,,,414.0,,,,,,,,
268.0,493.0,,,,392.0,,,,,,,,
260.0,434.0,,,,280.0,,,,,,,,
2481.0,450.0,,,,225.0,,,,,,,,
2368.0,300.0,,,,69.0,,,,,,,,
246.0,2053.0,,,,133.0,,,,,,,,
283.0,249.0,,,,344.0,,,,,,,,
1996.0,383.0,,,,150.0,,,,,,,,
163.0,485.0,,,,487.0,,,,,,,,
2363.0,492.0,,,,404.0,,,,,,,,
288.0,267.0,,,,187.0,,,,,,,,
